city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature,clusterId
New York,New York,NY,New York County,0.69387813,1.429400477,20.19092773,0.737466967,0.029153131000000002,5.385943312999999,-2.15409199,2.15409199,0.172492648,-0.41899874200000004,0.07786059299999999,-0.29315081800000004,0.749546178,-0.600089319,0.499349782,0.571216377,0.455596755,-0.237150891,3.081654639,-1.6143269869999999,-1.905220343,-2.18485933,-2.22826284,-8.977918007000001,-4.3089259669999995,9.030215234,10.31041218,3.36136877,1.158957792,0.7564549159999999,-1.243366012,1.02806167,0.652987536,1.11738866,0.447996633,4.8475628539999995,2.107490334,1.254346342,0.213855445,0.12639773199999998,-0.045392617,-0.332184408,0.538662275,-0.014854683,-0.631043395,0.10801000300000001,1.128118274,-1.079337051,0.291606087,-0.299904527,-0.038471284,-2.8153367310000004,-1.660722764,-3.8023743039999998,-0.89301378,-0.709361204,-2.238047658,2.309192543,-0.964077834,3.197045285,20.19092773,1.009173053,1.4503402630000002,4.8475628539999995,3.197045285,-0.709361204,2.309192543,-0.631043395,0.218450951,0.7564549159999999,9.868185855,0.490979321,0.844535777,5
Los Angeles,California,CA,Los Angeles County,-0.546429462,-1.19592056,9.422179416,-1.022265397,3.666598351,0.9707064459999999,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.366499069,0.716321361,9.422179416,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,63
Long Beach,California,CA,Los Angeles County,-0.6059530679999999,-1.1817970770000001,0.730181925,-1.022265397,3.666598351,1.117307267,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.05217424,0.716321361,0.730181925,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Santa Clarita,California,CA,Los Angeles County,-0.48920537399999997,-1.20120875,0.113184323,-1.022265397,3.666598351,-0.28400665199999997,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-1.193736317,0.716321361,0.113184323,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Glendale,California,CA,Los Angeles County,-0.533631321,-1.186477362,0.079384632,-1.022265397,3.666598351,0.5249687279999999,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.981287558,0.716321361,0.079384632,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Lancaster,California,CA,Los Angeles County,-0.43718347700000004,-1.182257433,-0.023680207,-1.022265397,3.666598351,-0.590859382,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.369376844,0.716321361,-0.023680207,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Palmdale,California,CA,Los Angeles County,-0.45586235399999997,-1.178149642,-0.02991323,-1.022265397,3.666598351,-0.638934955,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.741695612,0.716321361,-0.02991323,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Pomona,California,CA,Los Angeles County,-0.556871538,-1.157899886,-0.038286537999999995,-1.022265397,3.666598351,0.538619816,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.029083897,0.716321361,-0.038286537999999995,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Torrance,California,CA,Los Angeles County,-0.59907336,-1.1920783590000001,-0.058302895,-1.022265397,3.666598351,0.629429232,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.833728609,0.716321361,-0.058302895,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Pasadena,California,CA,Los Angeles County,-0.537796842,-1.180115008,-0.064637248,-1.022265397,3.666598351,0.43356578700000004,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.312410375,0.716321361,-0.064637248,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
El Monte,California,CA,Los Angeles County,-0.553968867,-1.173628712,-0.127763288,-1.022265397,3.666598351,1.79392644,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.8366585209999999,0.716321361,-0.127763288,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Downey,California,CA,Los Angeles County,-0.579602846,-1.179654652,-0.138541327,-1.022265397,3.666598351,1.078134578,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.37851999399999997,0.716321361,-0.138541327,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Inglewood,California,CA,Los Angeles County,-0.5760781739999999,-1.192237713,-0.145893921,-1.022265397,3.666598351,1.75890843,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.3790646,0.716321361,-0.145893921,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
West Covina,California,CA,Los Angeles County,-0.557436994,-1.166670255,-0.153431875,-1.022265397,3.666598351,0.52734283,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.251707954,0.716321361,-0.153431875,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Norwalk,California,CA,Los Angeles County,-0.585445885,-1.176803987,-0.156278997,-1.022265397,3.666598351,1.479357877,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.859076473,0.716321361,-0.156278997,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Burbank,California,CA,Los Angeles County,-0.5324815620000001,-1.191004195,-0.159832957,-1.022265397,3.666598351,0.382522586,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.43521141,0.716321361,-0.159832957,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Burbank,California,CA,Santa Clara County,0.058098917,-1.40389518,-0.159832957,-1.0194520759999999,0.139909172,1.9179732880000002,1.385527019,-1.385527019,0.172492648,-1.12237282,-0.792184841,-0.212720789,4.152314873,0.429264545,-1.301039068,-1.257197688,-1.382799464,-0.504250465,1.96544144,-1.148486411,-2.59246379,-0.743515147,-1.033328569,-0.24090365800000002,0.572986533,0.042960732,-0.21957480899999998,1.050254654,-0.079700436,0.9687724740000001,-0.991218133,-0.068674684,-0.654853215,2.8809415119999997,-0.175972292,2.13888165,-0.143273104,0.45410497899999996,-1.3073259190000002,-0.910769321,-0.482968155,0.065227449,-0.9241287490000001,-0.059498337000000005,0.18215980699999998,0.09194968099999999,1.97500344,-0.39379061200000004,-0.39815804,-0.444111973,-0.049804324000000004,-1.660541864,-0.889708367,-1.5014946409999999,-0.765041086,-0.709361204,-1.448012455,1.349418618,-0.43521141,1.355233034,-0.159832957,1.1434799409999998,0.87210966,2.13888165,1.355233034,-0.709361204,1.349418618,0.18215980699999998,-1.36241453,0.9687724740000001,-0.016004512,-1.371248946,0.11418966300000001,33
Compton,California,CA,Los Angeles County,-0.588065828,-1.185338276,-0.176900862,-1.022265397,3.666598351,1.210490785,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.18639452399999998,0.716321361,-0.176900862,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
South Gate,California,CA,Los Angeles County,-0.578302298,-1.1832784790000002,-0.182241688,-1.022265397,3.666598351,1.98504168,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.30670846399999996,0.716321361,-0.182241688,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Carson,California,CA,Los Angeles County,-0.5985456020000001,-1.1870144440000001,-0.187308182,-1.022265397,3.666598351,0.143925299,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.47786542600000004,0.716321361,-0.187308182,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Santa Monica,California,CA,Los Angeles County,-0.563525064,-1.200317548,-0.189762342,-1.022265397,3.666598351,1.487667235,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.7518980559999999,0.716321361,-0.189762342,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Hawthorne,California,CA,Los Angeles County,-0.583994549,-1.192426577,-0.20047118,-1.022265397,3.666598351,2.2687469119999997,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.043267042,0.716321361,-0.20047118,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Whittier,California,CA,Los Angeles County,-0.57396714,-1.173020806,-0.202868496,-1.022265397,3.666598351,0.357000986,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.140283992,0.716321361,-0.202868496,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Alhambra,California,CA,Los Angeles County,-0.5520651670000001,-1.179908438,-0.206200025,-1.022265397,3.666598351,1.541084539,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.605491861,0.716321361,-0.206200025,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
Lakewood,California,CA,Los Angeles County,-0.596717296,-1.17911757,-0.21718072300000002,-1.022265397,3.666598351,0.957055358,0.10281022,-0.10281022,1.3947658059999999,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.5790711279999999,0.617567745,-0.25285567800000003,0.36549545899999997,0.107421179,-0.286503577,0.39476361,-0.41791986700000006,0.067961102,0.35342952299999997,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.10925451300000001,-1.415590556,-0.18650296600000002,-1.377562732,1.064815493,0.213855445,0.12639773199999998,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039000000004,-0.402448989,0.6755395559999999,1.521564565,0.208434499,-0.217525905,-0.7507275729999999,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.281287771,0.716321361,-0.21718072300000002,0.914188181,-1.041128101,-0.18650296600000002,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.18611219399999998,8
